"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"L2B: Learning to Balance the Safety-Efficiency Trade-off in Interactive Crowd-aware Robot Navigation","M. Nishimura; R. Yonetani","OMRON SINIC X Corporation, Bunkyo-ku, Tokyo, Japan; OMRON SINIC X Corporation, Bunkyo-ku, Tokyo, Japan","2020 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)","10 Feb 2021","2020","","","11004","11010","This work presents a deep reinforcement learning framework for interactive navigation in a crowded place. Our proposed Learning to Balance (L2B) framework enables mobile robot agents to steer safely towards their destinations by avoiding collisions with a crowd, while actively clearing a path by asking nearby pedestrians to make room, if necessary, to keep their travel efficient. We observe that the safety and efficiency requirements in crowd-aware navigation have a trade-off in the presence of social dilemmas between the agent and the crowd. On the one hand, intervening in pedestrian paths too much to achieve instant efficiency will result in collapsing a natural crowd flow and may eventually put everyone, including the self, at risk of collisions. On the other hand, keeping in silence to avoid every single collision will lead to the agent's inefficient travel. With this observation, our L2B framework augments the reward function used in learning an interactive navigation policy to penalize frequent active path clearing and passive collision avoidance, which substantially improves the balance of the safety-efficiency trade-off. We evaluate our L2B framework in a challenging crowd simulation and demonstrate its superiority, in terms of both navigation success and collision rate, over a state-of-the-art navigation approach.","2153-0866","978-1-7281-6212-6","10.1109/IROS45743.2020.9341519","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9341519","","Navigation;Swarm robotics;Reinforcement learning;Safety;Mobile robots;Collision avoidance;Task analysis","collision avoidance;learning (artificial intelligence);mobile robots;navigation;pedestrians","safety-efficiency trade-off;interactive crowd-aware robot navigation;crowded place;mobile robot agents;crowd-aware navigation;pedestrian paths;natural crowd flow;interactive navigation policy;frequent active path clearing;passive collision avoidance;challenging crowd simulation;navigation success;collision rate;deep reinforcement learning","","13","","38","IEEE","10 Feb 2021","","","IEEE","IEEE Conferences"
"IAN: Multi-Behavior Navigation Planning for Robots in Real, Crowded Environments","D. Dugas; J. Nieto; R. Siegwart; J. J. Chung","Autonomous Systems Lab, ETH Zürich, Zürich, Switzerland; Autonomous Systems Lab, ETH Zürich, Zürich, Switzerland; Autonomous Systems Lab, ETH Zürich, Zürich, Switzerland; Autonomous Systems Lab, ETH Zürich, Zürich, Switzerland","2020 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)","10 Feb 2021","2020","","","11368","11375","State-of-the-art approaches for robot navigation among humans are typically restricted to planar movement actions. This work addresses the question of whether it can be beneficial to use interaction actions, such as saying, touching, and gesturing, for the sake of allowing robots to navigate in unstructured, crowded environments. To do so, we first identify challenging scenarios to traditional motion planning methods. Based on the hypothesis that the variation in modality for these scenarios calls for significantly different planning policies, we design specific navigation behaviors as interaction planners for actuated, mobile robots. We further propose a high level planning algorithm for multi-behavior navigation, named Interaction Actions for Navigation (IAN). Through both real-world and simulated experiments, we validate the selected behaviors and the high-level planning algorithm, and discuss the impact of our obtained results on our stated assumptions.","2153-0866","978-1-7281-6212-6","10.1109/IROS45743.2020.9341457","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9341457","","Measurement;Navigation;Data models;Planning;Mobile robots;Intelligent robots","control system synthesis;mobile robots;navigation;path planning","planning policies;interaction planners;actuated robots;mobile robots;IAN;robot navigation;planar movement actions;motion planning;Interaction Actions for Navigation;multibehavior navigation planning","","13","","31","IEEE","10 Feb 2021","","","IEEE","IEEE Conferences"
"Autonomous UAV Safety by Visual Human Crowd Detection Using Multi-Task Deep Neural Networks","C. Papaioannidis; I. Mademlis; I. Pitas","Department of Informatics, Aristotle University of Thessaloniki, Thessaloniki, Greece; Department of Informatics, Aristotle University of Thessaloniki, Thessaloniki, Greece; Department of Informatics, Aristotle University of Thessaloniki, Thessaloniki, Greece","2021 IEEE International Conference on Robotics and Automation (ICRA)","18 Oct 2021","2021","","","11074","11080","Camera-equipped UAVs, or drones, are increasingly employed in a wide range of applications. Thus, ensuring their safe flight in areas containing people is a top priority. In this paper, a deep neural network-based method is proposed for the task of visual human crowd detection from UAV footage, allowing a drone to rapidly extract semantic segmentation maps from captured video frames during flight. These maps can be exploited (e.g., by a path planner) to define no-fly zones over, or near human crowds and, hence, enhance UAV flight safety. To this end, a novel neural architecture for binary (crowd/non- crowd) semantic segmentation from single RGB images is proposed, based on Convolutional Neural Networks (CNNs). It consists of a semantic segmentation and an image-to-image translation (I2I) neural branch. The overall network is trained using a novel multi-task loss function that addresses both tasks by processing the output of the corresponding branch. During inference, information flows across branches through additional skip synapses to further assist the crowd detection task. In order to evaluate the proposed method, we introduce a real and a synthetic human crowd RGB image dataset. The proposed method outperforms previous aerial crowd detection methods by a large margin and without any post-processing. Moreover, it demonstrates increased generalization ability, while running at real-time and near-real-time speeds on a ground computer and on embedded AI hardware, respectively.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9560830","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9560830","","Image segmentation;Visualization;Semantics;Computer architecture;Real-time systems;Safety;Convolutional neural networks","autonomous aerial vehicles;cameras;feature extraction;image colour analysis;image recognition;image segmentation;learning (artificial intelligence);neural nets;object detection;path planning;remotely operated vehicles;video signal processing","novel neural architecture;single RGB images;Convolutional Neural Networks;image-to-image translation;neural branch;novel multitask loss function;crowd detection task;synthetic human crowd RGB image dataset;previous aerial crowd detection methods;autonomous UAV safety;visual human crowd detection;multitask deep Neural Networks;camera-equipped UAVs;drone;safe flight;deep neural network-based method;UAV footage;semantic segmentation maps;human crowds;UAV flight safety","","12","","38","IEEE","18 Oct 2021","","","IEEE","IEEE Conferences"
"SpoxelNet: Spherical Voxel-based Deep Place Recognition for 3D Point Clouds of Crowded Indoor Spaces","M. Y. Chang; S. Yeon; S. Ryu; D. Lee","Research Intern of NAVER LABS, Seongnam-si, South Korea; Researchers of NAVER LABS, Seongnam-si, South Korea; Researchers of NAVER LABS, Seongnam-si, South Korea; Researchers of NAVER LABS, Seongnam-si, South Korea","2020 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)","10 Feb 2021","2020","","","8564","8570","With its essential role in achieving full autonomy of robot navigation, place recognition has been widely studied with various approaches. Recently, numerous point cloud-based methods with deep learning implementation have been proposed with promising results for their application in outdoor environments. However, their performances are not as promising in indoor spaces because of the high level of occlusion caused by structures and moving objects. In this paper, we propose a point cloud-based place recognition method for crowded indoor spaces. The method consists of voxelizing point clouds in spherical coordinates and defining the occupancy of each voxel in ternary values. We also present SpoxelNet, a neural network architecture that encodes input voxels into global descriptor vectors by extracting the structural features in both fine and coarse scales. It also reinforces its performance in occluded places by concatenating feature vectors from multiple directions. Our method is evaluated in various indoor datasets and outperforms existing methods with a large margin.","2153-0866","978-1-7281-6212-6","10.1109/IROS45743.2020.9341549","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9341549","","Deep learning;Three-dimensional displays;Navigation;Robot kinematics;Neural networks;Feature extraction;Intelligent robots","feature extraction;image recognition;learning (artificial intelligence);mobile robots;robot vision","input voxels;spherical coordinates;point cloud-based place recognition method;moving objects;deep learning implementation;numerous point cloud-based methods;robot navigation;crowded indoor spaces;point clouds;spherical voxel-based deep place recognition;SpoxelNet;indoor datasets;occluded places","","11","","27","IEEE","10 Feb 2021","","","IEEE","IEEE Conferences"
"DensePeds: Pedestrian Tracking in Dense Crowds Using Front-RVO and Sparse Features","R. Chandra; U. Bhattacharya; A. Bera; D. Manocha",University of Maryland; University of Maryland; University of North Carolina; University of Maryland,"2019 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)","28 Jan 2020","2019","","","468","475","We present a pedestrian tracking algorithm, DensePeds, that tracks individuals in highly dense crowds (>2 pedestrians per square meter). Our approach is designed for videos captured from front-facing or elevated cameras. We present a new motion model called Front-RVO (FRVO) for predicting pedestrian movements in dense situations using collision avoidance constraints and combine it with state-of-the-art Mask R-CNN to compute sparse feature vectors that reduce the loss of pedestrian tracks (false negatives). We evaluate DensePeds on the standard MOT benchmarks as well as a new dense crowd dataset. In practice, our approach is 4.5 × faster than prior tracking algorithms on the MOT benchmark and we are state-of-the-art in dense crowd videos by over 2.6% on the absolute scale on average.","2153-0866","978-1-7281-4004-9","10.1109/IROS40897.2019.8968470","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8968470","","","collision avoidance;feature extraction;image motion analysis;image sequences;object detection;object tracking;pedestrians;traffic engineering computing;vectors;video signal processing","DensePeds;motion model;pedestrian movements;collision avoidance constraints;Mask R-CNN;sparse feature vectors;dense crowd dataset;front-RVO;pedestrian tracking algorithm","","11","","48","IEEE","28 Jan 2020","","","IEEE","IEEE Conferences"
"Crowd-sourced Semantic Edge Mapping for Autonomous Vehicles","M. Herb; T. Weiherer; N. Navab; F. Tombari","Department Sensorfusion/MapLearning, AUDI AG, Ingolstadt, Germany; Department Sensorfusion/MapLearning, AUDI AG, Ingolstadt, Germany; Chair for Computer Aided Medical Procedures, Technical University of Munich, Munich, Germany; Chair for Computer Aided Medical Procedures, Technical University of Munich, Munich, Germany","2019 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)","28 Jan 2020","2019","","","7047","7053","Highly accurate maps of the road infrastructure are a crucial cornerstone for self-driving cars to enable navigation in complex traffic scenarios. Traditional methods for creating detailed maps of road environments involve expensive survey vehicles that cannot keep up with the frequent changes in the road network. In this paper, we propose a novel method to derive detailed high-definition maps by crowd sourcing data using commodity sensors. Our system uses multi-session feature-based visual SLAM to align submaps recorded by individual vehicles on a central backend server. We reconstruct 3D boundaries of road infrastructure elements such as road markings and road boundaries from semantic object contours detected in keyframes by a neural network. The result is a concise map of semantically meaningful objects suitable both for localization and higher-level planning tasks of automated vehicles. We evaluate our method on real-world data against a globally referenced ground-truth map demonstrating a high level of detail and metric accuracy.","2153-0866","978-1-7281-4004-9","10.1109/IROS40897.2019.8968020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8968020","","","feature extraction;image sensors;mobile robots;path planning;road traffic;robot vision;SLAM (robots);traffic engineering computing","central backend server;road infrastructure elements;road markings;road boundaries;semantic object;neural network;automated vehicles;globally referenced ground-truth map;crowd-sourced semantic edge mapping;complex traffic scenarios;road environments;expensive survey vehicles;road network;high-definition maps;crowd sourcing data;commodity sensors;multisession feature-based visual SLAM","","9","1","19","IEEE","28 Jan 2020","","","IEEE","IEEE Conferences"
"Crowd-Aware Robot Navigation for Pedestrians with Multiple Collision Avoidance Strategies via Map-based Deep Reinforcement Learning","S. Yao; G. Chen; Q. Qiu; J. Ma; X. Chen; J. Ji","School of Computer Science and Technology, University of Science and Technology of China (USTC), Hefei, China; School of Computer Science and Technology, University of Science and Technology of China (USTC), Hefei, China; School of Data Science, USTC, Hefei, China; School of Data Science, USTC, Hefei, China; School of Computer Science and Technology, University of Science and Technology of China (USTC), Hefei, China; School of Computer Science and Technology, University of Science and Technology of China (USTC), Hefei, China","2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)","16 Dec 2021","2021","","","8144","8150","It is challenging for a mobile robot to navigate through human crowds. Existing approaches usually assume that pedestrians follow a predefined collision avoidance strategy, like social force model (SFM) or optimal reciprocal collision avoidance (ORCA). However, their performances commonly need to be further improved for practical applications, where pedestrians follow multiple different collision avoidance strategies. In this paper, we propose a map-based deep reinforcement learning approach for crowd-aware robot navigation with various pedestrians. We use the sensor map to represent the environmental information around the robot, including its shape and observable appearances of obstacles. We also introduce the pedestrian map that specifies the movements of pedestrians around the robot. By applying both maps as inputs of the neural network, we show that a navigation policy can be trained to better interact with pedestrians following different collision avoidance strategies. We evaluate our approach under multiple scenarios both in the simulator and on an actual robot. The results show that our approach allows the robot to successfully interact with various pedestrians and outperforms compared methods in terms of the success rate.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636579","Research and Development; Anhui Provincial Development and Reform Commission; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636579","","Legged locomotion;Training;Navigation;Shape;Neural networks;Robot vision systems;Reinforcement learning","collision avoidance;control engineering computing;deep learning (artificial intelligence);mobile robots;multi-robot systems;navigation;pedestrians","crowd-aware robot navigation;pedestrians;multiple collision avoidance strategies;mobile robot;human crowds;predefined collision avoidance strategy;optimal reciprocal collision avoidance;multiple different collision avoidance strategies;map-based deep reinforcement learning approach;sensor map;pedestrian map;navigation policy;actual robot;ORCA;social force model;SFM;environmental information;neural network","","8","","26","IEEE","16 Dec 2021","","","IEEE","IEEE Conferences"
"On The Combination of Gamification and Crowd Computation in Industrial Automation and Robotics Applications","T. Bewley; M. Liarokapis","Department of Computer Science, University of Bristol, United Kingdom; New Dexterity research group, University of Auckland, New Zealand","2019 International Conference on Robotics and Automation (ICRA)","12 Aug 2019","2019","","","1955","1961","Autonomous intelligent systems outperform human workers in an expanding range of domains, typically those in which success is a function of speed, precision and repeatability. However, many cognitive tasks remain beyond the reach of automation. In this work, we propose the use of video games to crowdsource the cognitive versatility and creativity of human players to solve complex problems in industrial automation and robotics applications. To do so, we introduce a theoretical framework in which robotics problems are embedded into video game environments and gameplay from crowds of players is aggregated to inform robot actions. Such a framework could enable a future of synergistic human-machine collaboration for industrial automation, in which members of the public not only freely offer the fruits of their intelligent reasoning for productive use, but have fun whilst doing so. There is also potential for significant negative consequences surrounding safety, accountability and ethics if great care is not taken in the implementation. Further work is needed to explore these wider implications, as well as to develop the technical theory behind the framework and build prototype applications.","2577-087X","978-1-5386-6027-0","10.1109/ICRA.2019.8794040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8794040","","Crowdsourcing;Games;Task analysis;Service robots;Automation;Collaboration","cognition;computer games;human computer interaction;mobile robots","cognitive versatility;industrial automation;robotics applications;human-machine collaboration;gamification;video games;human workers;autonomous intelligent systems;crowd computation","","4","","37","IEEE","12 Aug 2019","","","IEEE","IEEE Conferences"
"The Reasonable Crowd: Towards evidence-based and interpretable models of driving behavior","B. Helou; A. Dusi; A. Collin; N. Mehdipour; Z. Chen; C. Lizarazo; C. Belta; T. Wongpiromsarn; R. D. Tebbens; O. Beijbom","Motional, Boston, MA; Motional, Boston, MA; Motional, Boston, MA; Motional, Boston, MA; Motional, Boston, MA; Motional, Boston, MA; Motional, Boston, MA; Iowa State University, IA; Motional, Boston, MA; Motional, Boston, MA","2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)","16 Dec 2021","2021","","","6708","6715","Autonomous vehicles must balance a complex set of objectives. There is no consensus on how they should do so, nor on a model for specifying a desired driving behavior. We created a dataset to help address some of these questions in a limited operating domain. The data consists of 92 traffic scenarios, with multiple ways of traversing each scenario. Multiple annotators expressed their preference between pairs of scenario traversals. We used the data to compare an instance of a rulebook [1], carefully hand-crafted independently of the dataset, with several interpretable machine learning models such as Bayesian networks, decision trees, and logistic regression trained on the dataset. To compare driving behavior, these models use scores indicating by how much different scenario traversals violate each of 14 driving rules. The rules are interpretable and designed by subject-matter experts. First, we found that these rules were enough for these models to achieve a high classification accuracy on the dataset. Second, we found that the rulebook provides high interpretability without excessively sacrificing performance. Third, the data pointed to possible improvements in the rulebook and the rules, and to potential new rules. Fourth, we explored the interpretability vs performance trade-off by also training non-interpretable models such as a random forest. Finally, we make the dataset publicly available to encourage a discussion from the wider community on behavior specification for AVs. Please find it at github.com/bassam-motional/Reasonable-Crowd.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9635960","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9635960","","Training;Data models;Bayes methods;Regression tree analysis;Random forests;Intelligent robots;Autonomous vehicles","belief networks;decision trees;learning (artificial intelligence);regression analysis","high interpretability;rulebook;noninterpretable models;behavior specification;Reasonable Crowd;evidence-based;interpretable models;autonomous vehicles;desired driving behavior;operating domain;92 traffic scenarios;multiple annotators;interpretable machine learning models;different scenario traversals;14 driving rules;subject-matter experts;high classification accuracy","","3","","37","IEEE","16 Dec 2021","","","IEEE","IEEE Conferences"
"Effect of Planning Period on MPC-based Navigation for a Biped Robot in a Crowd","M. Ciocca; P. -B. Wieber; T. Fraichard","LIG, Univ. Grenoble Alpes, Inria, CNRS, Grenoble INP, Grenoble, France; Univ. Grenoble Alpes, Inria, Grenoble, France; LIG, Univ. Grenoble Alpes, Inria, CNRS, Grenoble INP, Grenoble, France","2019 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)","28 Jan 2020","2019","","","491","496","We control a biped robot moving in a crowd with a Model Predictive Control (MPC) scheme that generates stable walking motions, with automatic footstep placement. Most walking strategies propose to re-plan the walking motion to adapt to changing environments only once at every footstep. This is because a footstep is planted on the ground, it usually stays there at a constant position until the next footstep is initiated, what naturally constrains the capacity for the robot to react and adapt its motion in between footsteps. The objective of this paper is to measure if re-planning the walking motion more often than once at every footstep can lead to an improvement in collision avoidance when navigating in a crowd. Our result is that re-planning twice (or more) during each footstep leads to a significant reduction of the number of collisions when walking in a crowd, but depends on the density of the crowd.","2153-0866","978-1-7281-4004-9","10.1109/IROS40897.2019.8968070","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8968070","","","collision avoidance;humanoid robots;legged locomotion;path planning;predictive control;robot dynamics","walking motion;planning period;MPC-based navigation;biped robot;model predictive control scheme;stable walking motions;automatic footstep placement;walking strategies","","3","","23","IEEE","28 Jan 2020","","","IEEE","IEEE Conferences"
"Learning Human Navigation Behavior Using Measured Human Trajectories in Crowded Spaces","M. Fahad; G. Yang; Y. Guo","Department of Robotics and New Product Development, National Oilwell Varco, Houston, TX, USA; Department of Electrical and Computer Engineering, Stevens Institute of Technology, Hoboken, NJ, USA; Department of Electrical and Computer Engineering, Stevens Institute of Technology, Hoboken, NJ, USA","2020 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)","10 Feb 2021","2020","","","11154","11160","As humans and mobile robots increasingly coexist in public spaces, their close proximity demands that robots navigate following navigation strategies similar to those exhibited by humans. This could be achieved by learning directly from human demonstration trajectories in a machine learning framework. In this paper, we present a method to learn human navigation behaviors using an imitation learning approach based on generative adversarial imitation learning (GAIL), which has the ability of directly extracting navigation policy. Specifically, we use a large open human trajectory dataset that was experimentally collected in a crowded public space. We then recreate these human trajectories in a 3D robotic simulator, and generate demonstration data using a LIDAR sensor onboard a robot with the robot following the measured human trajectories. We then propose a GAIL based algorithm, which uses occupancy maps generated using LIDAR data as the input, and outputs the navigation policy for robot navigation. Simulation experiments are conducted, and performance evaluation shows that the learned navigation policy generates trajectories qualitatively and quantitatively similar to human trajectories. Compared with existing works using analytical models (such as social force model) to generate human demonstration trajectories, our method learns directly from intrinsic human trajectories, thus exhibits more human-like navigation behaviors.","2153-0866","978-1-7281-6212-6","10.1109/IROS45743.2020.9341038","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9341038","","Performance evaluation;Analytical models;Laser radar;Three-dimensional displays;Navigation;Robot sensing systems;Trajectory","collision avoidance;learning (artificial intelligence);mobile robots;optical radar;trajectory control","robots navigate following navigation strategies;human demonstration trajectories;machine learning framework;human navigation;imitation learning approach;generative adversarial imitation learning;directly extracting navigation policy;open human trajectory dataset;crowded public space;3D robotic simulator;measured human trajectories;GAIL based algorithm;robot navigation;learned navigation policy;intrinsic human trajectories;navigation behaviors;crowded spaces;mobile robots;public spaces","","3","","22","IEEE","10 Feb 2021","","","IEEE","IEEE Conferences"
"Human-Following and -guiding in Crowded Environments using Semantic Deep-Reinforcement-Learning for Mobile Service Robots","L. Kästner; B. Fatloun; Z. Shen; D. Gawrisch; J. Lambrecht","Faculty of Electrical Engineering, and Computer Science, Chair Industry Grade Networks and Clouds, Berlin Institute of Technology, Berlin, Germany; Faculty of Electrical Engineering, and Computer Science, Chair Industry Grade Networks and Clouds, Berlin Institute of Technology, Berlin, Germany; Faculty of Electrical Engineering, and Computer Science, Chair Industry Grade Networks and Clouds, Berlin Institute of Technology, Berlin, Germany; Faculty of Electrical Engineering, and Computer Science, Chair Industry Grade Networks and Clouds, Berlin Institute of Technology, Berlin, Germany; Faculty of Electrical Engineering, and Computer Science, Chair Industry Grade Networks and Clouds, Berlin Institute of Technology, Berlin, Germany","2022 International Conference on Robotics and Automation (ICRA)","12 Jul 2022","2022","","","833","839","Assistance robots have gained widespread attention in various industries such as logistics and human assistance. The tasks of guiding or following a human in a crowded environment such as airports or train stations to carry weight or goods is still an open problem. In these use cases, the robot is not only required to intelligently interact with humans, but also to navigate safely among crowds. Thus, especially highly dynamic environments pose a grand challenge due to the volatile behavior patterns and unpredictable movements of humans. In this paper, we propose a Deep-Reinforcement-Learning-based agent for human-guiding and -following tasks in crowded environments. Therefore, we incorporate semantic information to provide the agent with high-level information like the social states of humans, safety models, and class types. We evaluate our proposed approach against a benchmark approach without semantic information and demonstrated enhanced navigational safety and robustness. Moreover, we demonstrate that the agent could learn to adapt its behavior to humans, which improves the human-robot interaction significantly.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9812111","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9812111","","Visualization;Adaptation models;Navigation;Service robots;Semantics;Robustness;Behavioral sciences","deep learning (artificial intelligence);human-robot interaction;mobile robots;reinforcement learning;semantic networks;service robots","crowded environment;mobile service robots;assistance robots;human assistance;dynamic environments;semantic information;high-level information;human-robot interaction;human-guiding;enhanced navigational safety;semantic deep-reinforcement-learning-based agent","","3","","25","IEEE","12 Jul 2022","","","IEEE","IEEE Conferences"
"Robust Pedestrian Tracking in Crowd Scenarios Using an Adaptive GMM-based Framework","S. Zhang; D. Wang; F. Ma; C. Qin; Z. Chen; M. Liu","Unity-Drive technology Inc, Shenzhen, China; Institute of Artificial Intelligence and Robotics, Xian Jiaotong University, China; Robotics and Multi-Perception Laborotary, Robotics Institute, The Hong Kong University of Science and Technology, Hong Kong SAR, China; Unity-Drive technology Inc, Shenzhen, China; Unity-Drive technology Inc, Shenzhen, China; Robotics and Multi-Perception Laborotary, Robotics Institute, The Hong Kong University of Science and Technology, Hong Kong SAR, China","2020 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)","10 Feb 2021","2020","","","9992","9998","In this paper, we address the issue of pedestrian tracking in crowd scenarios. People in close social relationships tend to act as a group which is a great challenge to individually discriminate and track pedestrians on a LiDAR system. In this paper, we integrally model groups of people and track them in a recursive framework based on Gaussian Mixture Model (GMM). The model is optimized by an extended Expectation-Maximization (EM) algorithm which can adaptively vary the number of mixture components over scans. Experimental results both qualitatively and quantitatively indicate the reliability and accuracy of our tracker in populated scenarios.","2153-0866","978-1-7281-6212-6","10.1109/IROS45743.2020.9341463","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9341463","","Adaptation models;Laser radar;Adaptive systems;Reliability;Intelligent robots;Gaussian mixture model","expectation-maximisation algorithm;Gaussian processes;object detection;object tracking;pedestrians;traffic engineering computing","LiDAR system;model groups;recursive framework;Gaussian Mixture Model;extended Expectation-Maximization algorithm;mixture components;populated scenarios;robust pedestrian tracking;crowd scenarios;adaptive GMM-based framework;social relationships;pedestrians","","3","","30","IEEE","10 Feb 2021","","","IEEE","IEEE Conferences"
"Grouptron: Dynamic Multi-Scale Graph Convolutional Networks for Group-Aware Dense Crowd Trajectory Forecasting","R. Zhou; H. Zhou; H. Gao; M. Tomizuka; J. Li; Z. Xu","Department of Electrical Engineering and Computer Science, University of California, Berkeley, CA, USA; Department of Aerospace Engineering, University of Michigan, Ann Arbor, MI, USA; Department of Mechanical Engineering, University of California, Berkeley, CA, USA; Department of Mechanical Engineering, University of California, Berkeley, CA, USA; Department of Aeronautics & Astronautics, Stanford University, CA, USA; Department of Mechanical Engineering, University of California, Berkeley, CA, USA","2022 International Conference on Robotics and Automation (ICRA)","12 Jul 2022","2022","","","805","811","Accurate, long-term forecasting of pedestrian trajectories in highly dynamic and interactive scenes is a longstanding challenge. Recent advances in using data-driven approaches have achieved significant improvements in terms of prediction accuracy. However, the lack of group-aware analysis has limited the performance of forecasting models. This is especially nonnegligible in highly crowded scenes, where pedestrians are moving in groups and the interactions between groups are extremely complex and dynamic. In this paper, we present Grouptron, a multi-scale dynamic forecasting framework that leverages pedestrian group detection and utilizes individual-level, group-level and scene-level information for better understanding and representation of the scenes. Our approach employs spatio-temporal clustering algorithms to identify pedestrian groups, creates spatio-temporal graphs at the individual, group, and scene levels. It then uses graph neural networks to encode dynamics at different scales and aggregate the embeddings for trajectory prediction. We conducted extensive comparisons and ablation experiments to demonstrate the effectiveness of our approach. Our method achieves 9.3% decrease in final displacement error (FDE) compared with state-of-the-art methods on ETH/UCY benchmark datasets, and 16.1% decrease in FDE in more crowded scenes where extensive human group interactions are more frequently present.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9811585","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9811585","","Automation;Heuristic algorithms;Clustering algorithms;Benchmark testing;Predictive models;Prediction algorithms;Graph neural networks","graph theory;learning (artificial intelligence);neural nets;object detection;object tracking;pattern clustering;pedestrians;spatiotemporal phenomena;video signal processing;video surveillance","pedestrians;Grouptron;multiscale dynamic forecasting framework;pedestrian group detection;utilizes individual-level;group-level;scene-level information;spatio-temporal clustering algorithms;pedestrian groups;spatio-temporal graphs;individual group;scene levels;graph neural networks;trajectory prediction;extensive human group interactions;dynamic multiscale graph convolutional networks;group-aware dense crowd trajectory;long-term forecasting;pedestrian trajectories;highly dynamic scenes;interactive scenes;longstanding challenge;data-driven approaches;prediction accuracy;group-aware analysis;forecasting models;highly crowded scenes","","3","","41","IEEE","12 Jul 2022","","","IEEE","IEEE Conferences"
"Enhanced Spatial Attention Graph for Motion Planning in Crowded, Partially Observable Environments","W. Shi; Y. Zhou; X. Zeng; S. Li; M. Bennewitz","University of Bonn, Germany; University of Bonn, Germany; University of Bonn, Germany; University of Bonn, Germany; University of Bonn, Germany","2022 International Conference on Robotics and Automation (ICRA)","12 Jul 2022","2022","","","4750","4756","Collision-free navigation while moving amongst static and dynamic obstacles with a limited sensor range is still a great challenge for modern mobile robots. Therefore, the ability to avoid collisions with obstacles in crowded, partially observable environments is one of the most important indicators to measure the navigation performance of a mobile robot. In this paper, we propose a novel deep reinforcement learning architecture that combines a spatial graph and attention rea-soning to tackle this problem. We take the relative positions and velocities of observed humans as nodes of the spatial graph and robot-human pairs as nodes of the attention graph to capture the spatial relations between the robot and the humans. In this way, our approach enhances the modeling of the relationship between the moving robot, static obstacles, and the people in the surrounding. As a result, our proposed navigation framework significantly outperforms state-of-the-art approaches [1], [2] in crowded scenarios when the robot has only a limited sensor range in terms of a reduced collision rate. Furthermore, we realize a seriously decreased training time by applying parallel Double Deep Q-Learning.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9812322","Deutsche Forschungsgemeinschaft(grant numbers:EXC-2070-390732324-Phenorob); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9812322","","Training;Q-learning;Automation;Navigation;Robot sensing systems;Cognition;Planning","collision avoidance;control engineering computing;deep learning (artificial intelligence);graph theory;navigation;neural net architecture","enhanced spatial attention graph;motion planning;collision-free navigation;static obstacles;dynamic obstacles;sensor range;modern mobile robots;navigation performance;deep reinforcement learning architecture;observed humans;robot-human pairs;spatial relations;moving robot;navigation framework;crowded scenarios;reduced collision rate;crowded partially observable environments;attention reasoning;parallel double deep Q-learning;collision avoidance","","3","","26","IEEE","12 Jul 2022","","","IEEE","IEEE Conferences"
