"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"BEV-Net: Assessing Social Distancing Compliance by Joint People Localization and Geometric Reasoning","Z. Dai; Y. Jiang; Y. Li; B. Liu; A. B. Chan; N. Vasconcelos","Department of Electrical and Computer Engineering, UC San Diego; Department of Electrical and Computer Engineering, UC San Diego; Department of Electrical and Computer Engineering, UC San Diego; Wormpex AI Research; Department of Computer Science, City University of Hong Kong; Department of Electrical and Computer Engineering, UC San Diego","2021 IEEE/CVF International Conference on Computer Vision (ICCV)","28 Feb 2022","2021","","","5381","5391","Social distancing, an essential public health measure to limit the spread of contagious diseases, has gained significant attention since the outbreak of the COVID-19 pandemic. In this work, the problem of visual social distancing compliance assessment in busy public areas, with wide field-of-view cameras, is considered. A dataset of crowd scenes with people annotations under a bird’s eye view (BEV) and ground truth for metric distances is introduced, and several measures for the evaluation of social distance detection systems are proposed. A multi-branch network, BEV-Net, is proposed to localize individuals in world coordinates and identify high-risk regions where social distancing is violated. BEV-Net combines detection of head and feet locations, camera pose estimation, a differentiable homography module to map image into BEV coordinates, and geometric reasoning to produce a BEV map of the people locations in the scene. Experiments on complex crowded scenes demonstrate the power of the approach and show superior performance over baselines derived from methods in the literature. Applications of interest for public health decision makers are finally discussed. Datasets, code and pretrained models are publicly available at GitHub1.","2380-7504","978-1-6654-2812-5","10.1109/ICCV48922.2021.00535","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9710671","Vision applications and systems","Visualization;Head;Annotations;Pose estimation;Human factors;Cameras;Social factors","","","","2","","67","IEEE","28 Feb 2022","","","IEEE","IEEE Conferences"
"Episodic Transformer for Vision-and-Language Navigation","A. Pashevich; C. Schmid; C. Sun",Inria; Google Research; Google Research,"2021 IEEE/CVF International Conference on Computer Vision (ICCV)","28 Feb 2022","2021","","","15922","15932","Interaction and navigation defined by natural language instructions in dynamic environments pose significant challenges for neural agents. This paper focuses on addressing two challenges: handling long sequence of subtasks, and understanding complex human instructions. We propose Episodic Transformer (E.T.), a multimodal transformer that encodes language inputs and the full episode history of visual observations and actions. To improve training, we leverage synthetic instructions as an intermediate representation that decouples understanding the visual appearance of an environment from the variations of natural language instructions. We demonstrate that encoding the history with a transformer is critical to solve compositional tasks, and that pretraining and joint training with synthetic instructions further improve the performance. Our approach sets a new state of the art on the challenging ALFRED benchmark, achieving 38.4% and 8.5% task success rates on seen and unseen test splits.","2380-7504","978-1-6654-2812-5","10.1109/ICCV48922.2021.01564","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9710429","Vision for robotics and autonomous vehicles;Vision + language","Training;Visualization;Navigation;Natural languages;Detectors;Benchmark testing;Transformers","","","","28","","74","IEEE","28 Feb 2022","","","IEEE","IEEE Conferences"
"DRIVE: Deep Reinforced Accident Anticipation with Visual Explanation","W. Bao; Q. Yu; Y. Kong","Golisano College of Computing and Information Sciences, Rochester Institute of Technology; Golisano College of Computing and Information Sciences, Rochester Institute of Technology; Golisano College of Computing and Information Sciences, Rochester Institute of Technology","2021 IEEE/CVF International Conference on Computer Vision (ICCV)","28 Feb 2022","2021","","","7599","7608","Traffic accident anticipation aims to accurately and promptly predict the occurrence of a future accident from dashcam videos, which is vital for a safety-guaranteed self-driving system. To encourage an early and accurate decision, existing approaches typically focus on capturing the cues of spatial and temporal context before a future accident occurs. However, their decision-making lacks visual explanation and ignores the dynamic interaction with the environment. In this paper, we propose Deep ReInforced accident anticipation with Visual Explanation, named DRIVE. The method simulates both the bottom-up and top-down visual attention mechanism in a dashcam observation environment so that the decision from the pro-posed stochastic multi-task agent can be visually explained by attentive regions. Moreover, the proposed dense anticipation reward and sparse fixation reward are effective in training the DRIVE model with our improved reinforcement learning algorithm. Experimental results show that the DRIVE model achieves state-of-the-art performance on multiple real-world traffic accident datasets. Code and pre-trained model are available at https://www.rit.edu/actionlab/drive.","2380-7504","978-1-6654-2812-5","10.1109/ICCV48922.2021.00752","Office of Naval Research; Army Research Office; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9710981","Video analysis and understanding;Machine learning architectures and formulations;Vision for robotics and autonomous vehicles","Training;Visualization;Computer vision;Heuristic algorithms;Decision making;Stochastic processes;Reinforcement learning","","","","6","","50","IEEE","28 Feb 2022","","","IEEE","IEEE Conferences"
"X-World: Accessibility, Vision, and Autonomy Meet","J. Zhang; M. Zheng; M. Boyd; E. Ohn-Bar",Boston University; Boston University; Boston University; Boston University,"2021 IEEE/CVF International Conference on Computer Vision (ICCV)","28 Feb 2022","2021","","","9742","9751","An important issue facing vision-based intelligent systems today is the lack of accessibility-aware development. A main reason for this issue is the absence of any large-scale, standardized vision benchmarks that incorporate relevant tasks and scenarios related to people with disabilities. This lack of representation hinders even preliminary analysis with respect to underlying pose, appearance, and occlusion characteristics of diverse pedestrians. What is the impact of significant occlusion from a wheelchair on instance segmentation quality? How can interaction with mobility aids, e.g., a long and narrow walking cane, be recognized robustly? To begin addressing such questions, we introduce X-World, an accessibility-centered development environment for vision-based autonomous systems. We tackle inherent data scarcity by leveraging a simulation environment to spawn dynamic agents with various mobility aids. The simulation supports generation of ample amounts of finely annotated, multi-modal data in a safe, cheap, and privacy-preserving manner. Our analysis highlights novel challenges introduced by our benchmark and tasks, as well as numerous opportunities for future developments. We further broaden our analysis using a complementary real-world evaluation benchmark of in-situ navigation by pedestrians with disabilities. Our contributions provide an initial step towards widespread deployment of vision-based agents that can perceive and model the interaction needs of diverse people with disabilities.","2380-7504","978-1-6654-2812-5","10.1109/ICCV48922.2021.00962","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9710390","Datasets and evaluation;Recognition and classification;Vision applications and systems;Vision for robotics and autonomous vehicles","Legged locomotion;Computer vision;Autonomous systems;Navigation;Wheelchairs;Transfer learning;Benchmark testing","","","","4","","60","IEEE","28 Feb 2022","","","IEEE","IEEE Conferences"
"Relational Prior for Multi-Object Tracking","A. Moskalev; I. Sosnovik; A. Smeulders","UvA - Bosch Delta Lab, University of Amsterdam; UvA - Bosch Delta Lab, University of Amsterdam; UvA - Bosch Delta Lab, University of Amsterdam","2021 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)","24 Nov 2021","2021","","","1081","1085","Tracking multiple objects individually differs from tracking groups of related objects. When an object is a part of the group, its trajectory is conditioned on the trajectories of the other group members. Most of the current state-of-the-art trackers follow the approach of tracking each object independently, with the mechanism to handle the overlapping trajectories where necessary. Such an approach does not take inter-object relations into account, which may cause unreliable tracking for the members of the groups, especially in crowded scenarios, where individual cues become unreliable. To overcome these limitations, we propose a plug-in Relation Encoding Module (REM). REM encodes relations between tracked objects by running a message passing over a spatio-temporal graph of tracked instances, computing the relation embeddings. The relation embeddings then serve as a prior for predicting future positions of the objects. Our experiments on MOT17 and MOT20 benchmarks demonstrate that extending a tracker with relational prior improves tracking quality.","2473-9944","978-1-6654-0191-3","10.1109/ICCVW54120.2021.00126","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9607526","","Computer vision;Message passing;Conferences;Benchmark testing;Encoding;Trajectory","graph theory;image sequences;message passing;object detection;object tracking;target tracking;tracking;video signal processing","multiobject tracking;tracking multiple objects;related objects;group members;current state-of-the-art trackers;overlapping trajectories;inter-object relations;unreliable tracking;individual cues;plug-in Relation Encoding Module;REM;tracked objects;tracked instances;relation embeddings","","","","24","IEEE","24 Nov 2021","","","IEEE","IEEE Conferences"
"Wanderlust: Online Continual Object Detection in the Real World","J. Wang; X. Wang; Y. Shang-Guan; A. Gupta","Carnegie Mellon University; Microsoft Research; University of Texas, Austin; Carnegie Mellon University","2021 IEEE/CVF International Conference on Computer Vision (ICCV)","28 Feb 2022","2021","","","10809","10818","Online continual learning from data streams in dynamic environments is a critical direction in the computer vision field. However, realistic benchmarks and fundamental studies in this line are still missing. To bridge the gap, we present a new online continual object detection benchmark with an egocentric video dataset, Objects Around Krishna (OAK). OAK adopts the KrishnaCAM videos, an ego-centric video stream collected over nine months by a graduate student. OAK provides exhaustive bounding box annotations of 80 video snippets (~17.5 hours) for 105 object categories in outdoor scenes. The emergence of new object categories in our benchmark follows a pattern similar to what a single person might see in their day-to-day life. The dataset also captures the natural distribution shifts as the person travels to different places. These egocentric long running videos provide a realistic playground for continual learning algorithms, especially in online embodied settings. We also introduce new evaluation metrics to evaluate the model performance and catastrophic forgetting and provide baseline studies for online continual object detection. We believe this benchmark will pose new exciting challenges for learning from non-stationary data in continual learning. The OAK dataset and the associated benchmark are released at https://oakdata.github.io/.","2380-7504","978-1-6654-2812-5","10.1109/ICCV48922.2021.01065","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9710595","Datasets and evaluation;Detection and localization in 2D and 3D","Measurement;Computer vision;Annotations;Object detection;Machine learning;Detectors;Benchmark testing","","","","14","","49","IEEE","28 Feb 2022","","","IEEE","IEEE Conferences"
"Great Ape Detection in Challenging Jungle Camera Trap Footage via Attention-Based Spatial and Temporal Feature Blending","X. Yang; M. Mirmehdi; T. Burghardt","Dept of Computer Science, University of Bristol, UK; Dept of Computer Science, University of Bristol, UK; Dept of Computer Science, University of Bristol, UK","2019 IEEE/CVF International Conference on Computer Vision Workshop (ICCVW)","5 Mar 2020","2019","","","255","262","We propose the first multi-frame video object detection framework trained to detect great apes. It is applicable to challenging camera trap footage in complex jungle environments and extends a traditional feature pyramid architecture by adding self-attention driven feature blending in both the spatial as well as the temporal domain. We demonstrate that this extension can detect distinctive species appearance and motion signatures despite significant partial occlusion. We evaluate the framework using 500 camera trap videos of great apes from the Pan African Programme containing 180K frames, which we manually annotated with accurate per-frame animal bounding boxes. These clips contain significant partial occlusions, challenging lighting, dynamic backgrounds, and natural camouflage effects. We show that our approach performs highly robustly and significantly outperforms frame-based detectors. We also perform detailed ablation studies and a validation on the full ILSVRC 2015 VID data corpus to demonstrate wider applicability at adequate performance levels. We conclude that the framework is ready to assist human camera trap inspection efforts. We publish code, weights, and ground truth annotations with this paper.","2473-9944","978-1-7281-5023-9","10.1109/ICCVW.2019.00034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9022562","Wildlife Detection;Video Object Detection","Feature extraction;Object detection;Animals;Cameras;Task analysis;Detectors;Lighting","cameras;computer vision;feature extraction;image classification;image motion analysis;image segmentation;image sequences;learning (artificial intelligence);object detection;object recognition;video signal processing","jungle camera trap footage;temporal feature blending;multiframe video object detection framework;feature pyramid architecture;self-attention driven feature blending;temporal domain;motion signatures;camera trap videos;Pan African Programme;per-frame animal bounding boxes;frame-based detectors;spatial feature blending","","9","","31","IEEE","5 Mar 2020","","","IEEE","IEEE Conferences"
"Attentive and Contrastive Learning for Joint Depth and Motion Field Estimation","S. Lee; F. Rameau; F. Pan; I. S. Kweon",Korea Advanced Institute of Science and Technology (KAIST); Korea Advanced Institute of Science and Technology (KAIST); Korea Advanced Institute of Science and Technology (KAIST); Korea Advanced Institute of Science and Technology (KAIST),"2021 IEEE/CVF International Conference on Computer Vision (ICCV)","28 Feb 2022","2021","","","4842","4851","Estimating the motion of the camera together with the 3D structure of the scene from a monocular vision system is a complex task that often relies on the so-called scene rigidity assumption. When observing a dynamic environment, this assumption is violated which leads to an ambiguity between the ego-motion of the camera and the motion of the objects. To solve this problem, we present a self-supervised learning framework for 3D object motion field estimation from monocular videos. Our contributions are two-fold. First, we propose a two-stage projection pipeline to explicitly disentangle the camera ego-motion and the object motions with dynamics attention module, called DAM. Specifically, we design an integrated motion model that estimates the motion of the camera and object in the first and second warping stages, respectively, controlled by the attention module through a shared motion encoder. Second, we propose an object motion field estimation through contrastive sample consensus, called CSAC, taking advantage of weak semantic prior (bounding box from an object detector) and geometric constraints (each object respects the rigid body motion model). Experiments on KITTI, Cityscapes, and Waymo Open Dataset demonstrate the relevance of our approach and show that our method outperforms state-of-the-art algorithms for the tasks of self-supervised monocular depth estimation, object motion segmentation, monocular scene flow estimation, and visual odometry.","2380-7504","978-1-6654-2812-5","10.1109/ICCV48922.2021.00482","National Research Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9710937","Vision applications and systems;3D from a single image and shape-from-x;Stereo;3D from multiview and other sensors;Vision for robotics and autonomous vehicles","Three-dimensional displays;Dynamics;Semantics;Estimation;Cameras;Rigidity;Vehicle dynamics","","","","6","","45","IEEE","28 Feb 2022","","","IEEE","IEEE Conferences"
"MAAD: A Model and Dataset for ""Attended Awareness"" in Driving","D. Gopinath; G. Rosman; S. Stent; K. Terahata; L. Fletcher; B. Argall; J. Leonard","Department of Mechanical Engineering, Northwestern University, Evanston, Illinois; Toyota Research Institute, Cambridge, MA; Toyota Research Institute, Cambridge, MA; Woven Planet Holdings, Tokyo, Japan; Motional, Cambridge, MA; Department of Mechanical Engineering, Northwestern University, Evanston, Illinois; Toyota Research Institute, Cambridge, MA","2021 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)","24 Nov 2021","2021","","","3419","3429","We propose a computational model to estimate a person’s attended awareness of their environment. We define ""attended awareness"" to be those parts of a potentially dynamic scene which a person has attended to in recent history and which they are still likely to be physically aware of. Our model takes as input scene information in the form of a video and noisy gaze estimates, and outputs visual saliency, a refined gaze estimate and an estimate of the person’s attended awareness. In order to test our model, we capture a new dataset with a high-precision gaze tracker including 24.5 hours of gaze sequences from 23 subjects attending to videos of driving scenes. The dataset also contains third-party annotations of the subjects’ attended awareness based on observations of their scan path. Our results show that our model is able to reasonably estimate attended awareness in a controlled setting, and in the future could potentially be extended to real egocentric driving data to help enable more effective ahead-of-time warnings in safety systems and thereby augment driver performance. We also demonstrate our model’s effectiveness on the tasks of saliency, gaze calibration and denoising, using both our dataset and an existing saliency dataset. We make our model and dataset available at https://github.com/ToyotaResearchInstitute/att-aware/.","2473-9944","978-1-6654-0191-3","10.1109/ICCVW54120.2021.00382","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9607423","","Visualization;Computer vision;Computational modeling;Conferences;Noise reduction;Data models;Safety","driver information systems;gaze tracking;video signal processing","input scene information;high-precision gaze tracker;gaze sequences;driving scenes;gaze calibration;saliency dataset;MAAD;attended awareness;video","","2","","63","IEEE","24 Nov 2021","","","IEEE","IEEE Conferences"
"A System for Fusing Color and Near-Infrared Images in Radiance Domain","K. C. Ng; J. Shen; C. M. Ho","OPPO US Research Center, Palo Alto, CA; OPPO US Research Center, Palo Alto, CA; OPPO US Research Center, Palo Alto, CA","2021 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)","24 Nov 2021","2021","","","2021","2030","We designed and demonstrated a system that fused color and near-infrared (NIR) images in the radiance domain. The system is designed to enhance image quality captured in outdoor environments, especially in hazy weather conditions. Previous dehazing methods based on RGB-NIR fusion exist but have rarely addressed the issue of color fidelity and potential see-through effect of fusing with NIR image. The proposed system can dehaze and enhance image details while maintaining the color fidelity and protect privacy. By working in the radiance domain, the system could handle large brightness differences among the color and NIR images and achieve High Dynamic Range (HDR). We proposed two methods to correct the fusion color: linear scalings when raw images were used and color swapping with base-detail image decomposition in the presence of nonlinearity in the ISP pipeline. The system also had two clothing see-through prevention mechanisms to avoid ethical issue arising from the see-through effect of NIR image.","2473-9944","978-1-6654-0191-3","10.1109/ICCVW54120.2021.00229","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9607811","","Image quality;Privacy;Ethics;Image color analysis;Fuses;Clothing;Pipelines","image colour analysis;image enhancement;image fusion;infrared imaging","base-detail image decomposition;near-infrared imaging;radiance domain;dehazing methods;fusion color fidelity;RGB-NIR image fusion;hazy weather conditions;color swapping;ISP pipeline;see-through effect","","","","32","IEEE","24 Nov 2021","","","IEEE","IEEE Conferences"
"Few-Shot Learning With Embedded Class Models and Shot-Free Meta Training","A. Ravichandran; R. Bhotika; S. Soatto",Amazon Web Services; Amazon Web Services; Amazon Web Services and UCLA,"2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","331","339","We propose a method for learning embeddings for few-shot learning that is suitable for use with any number of shots (shot-free). Rather than fixing the class prototypes to be the Euclidean average of sample embeddings, we allow them to live in a higher-dimensional space (embedded class models) and learn the prototypes along with the model parameters. The class representation function is defined implicitly, which allows us to deal with a variable number of shots per class with a simple constant-size architecture. The class embedding encompasses metric learning, that facilitates adding new classes without crowding the class representation space. Despite being general and not tuned to the benchmark, our approach achieves state-of-the-art performance on the standard few-shot benchmark datasets.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9009038","","Training;Benchmark testing;Measurement;Prototypes;Standards;Computational modeling;Web services","image representation;learning (artificial intelligence)","higher-dimensional space;embedded class models;model parameters;class representation function;class embedding;metric learning;class representation space;few-shot benchmark datasets;few-shot learning;shot-free meta training;learning embeddings;constant-size architecture","","85","","22","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"Monocular, One-stage, Regression of Multiple 3D People","Y. Sun; Q. Bao; W. Liu; Y. Fu; M. J. Black; T. Mei","Harbin Institute of Technology; JD AI Research; JD AI Research; Harbin Institute of Technology; Max Planck Institute for Intelligent Systems, Tübingen, Germany; JD AI Research","2021 IEEE/CVF International Conference on Computer Vision (ICCV)","28 Feb 2022","2021","","","11159","11168","This paper focuses on the regression of multiple 3D people from a single RGB image. Existing approaches predominantly follow a multi-stage pipeline that first detects people in bounding boxes and then independently regresses their 3D body meshes. In contrast, we propose to Regress all meshes in a One-stage fashion for Multiple 3D People (termed ROMP). The approach is conceptually simple, bounding box-free, and able to learn a per-pixel representation in an end-to-end manner. Our method simultaneously predicts a Body Center heatmap and a Mesh Parameter map, which can jointly describe the 3D body mesh on the pixel level. Through a body-center-guided sampling process, the body mesh parameters of all people in the image are easily extracted from the Mesh Parameter map. Equipped with such a fine-grained representation, our one-stage framework is free of the complex multi-stage process and more robust to occlusion. Compared with state-of-the-art methods, ROMP achieves superior performance on the challenging multi-person benchmarks, including 3DPW and CMU Panoptic. Experiments on crowded/occluded datasets demonstrate the robustness under various types of occlusion. The code, released at https://github.com/Arthur151/ROMP, is the first real-time implementation of monocular multi-person 3D mesh regression.","2380-7504","978-1-6654-2812-5","10.1109/ICCV48922.2021.01099","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9710639","Gestures and body pose","Heating systems;Solid modeling;Three-dimensional displays;Pipelines;Estimation;Benchmark testing;Real-time systems","","","","69","","60","IEEE","28 Feb 2022","","","IEEE","IEEE Conferences"
"Counting With Focus for Free","Z. Shi; P. Mettes; C. Snoek",University of Amsterdam; University of Amsterdam; University of Amsterdam,"2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","4199","4208","This paper aims to count arbitrary objects in images. The leading counting approaches start from point annotations per object from which they construct density maps. Then, their training objective transforms input images to density maps through deep convolutional networks. We posit that the point annotations serve more supervision purposes than just constructing density maps. We introduce ways to repurpose the points for free. First, we propose supervised focus from segmentation, where points are converted into binary maps. The binary maps are combined with a network branch and accompanying loss function to focus on areas of interest. Second, we propose supervised focus from global density, where the ratio of point annotations to image pixels is used in another branch to regularize the overall density estimation. To assist both the density estimation and the focus from segmentation, we also introduce an improved kernel size estimator for the point annotations. Experiments on six datasets show that all our contributions reduce the counting error, regardless of the base network, resulting in state-of-the-art accuracy using only a single network. Finally, we are the first to count on WIDER FACE, allowing us to show the benefits of our approach in handling varying object scales and crowding levels. Code is available at https://github.com/shizenglin/Counting-with-Focus-for-Free.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00430","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010851","","Image segmentation;Kernel;Training;Estimation;Task analysis;Optimization;Convolution","convolutional neural nets;image segmentation;network theory (graphs);object detection;supervised learning;tree searching","density maps;deep convolutional networks;point annotations;supervised focus;binary maps;network branch;image pixels;density estimation;segmentation;improved kernel size estimator","","61","","41","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"Multi-Instance Pose Networks: Rethinking Top-Down Pose Estimation","R. Khirodkar; V. Chari; A. Agrawal; A. Tyagi",Carnegie Mellon University; Amazon Lab 126; Amazon Lab 126; Amazon Lab 126,"2021 IEEE/CVF International Conference on Computer Vision (ICCV)","28 Feb 2022","2021","","","3102","3111","A key assumption of top-down human pose estimation approaches is their expectation of having a single person/instance present in the input bounding box. This often leads to failures in crowded scenes with occlusions. We propose a novel solution to overcome the limitations of this fundamental assumption. Our Multi-Instance Pose Network (MIPNet) allows for predicting multiple 2D pose instances within a given bounding box. We introduce a Multi-Instance Modulation Block (MIMB) that can adaptively modulate channel-wise feature responses for each instance and is parameter efficient. We demonstrate the efficacy of our approach by evaluating on COCO, CrowdPose, and OCHuman datasets. Specifically, we achieve 70.0 AP on CrowdPose and 42.5 AP on OCHuman test sets, a significant improvement of 2.4 AP and 6.5 AP over the prior art, respectively. When using ground truth bounding boxes for inference, MIP-Net achieves an improvement of 0.7 AP on COCO, 0.9 AP on CrowdPose, and 9.1 AP on OCHuman validation sets compared to HRNet. Interestingly, when fewer, high confidence bounding boxes are used, HRNet’s performance degrades (by 5 AP) on OCHuman, whereas MIPNet maintains a relatively stable performance (drop of 1 AP) for the same inputs.","2380-7504","978-1-6654-2812-5","10.1109/ICCV48922.2021.00311","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9710259","Detection and localization in 2D and 3D;Gestures and body pose;Machine learning architectures and formulations","Computer vision;Art;Pose estimation;Modulation","","","","36","","48","IEEE","28 Feb 2022","","","IEEE","IEEE Conferences"
"Pixel-Perfect Structure-from-Motion with Featuremetric Refinement","P. Lindenberger; P. -E. Sarlin; V. Larsson; M. Pollefeys","Departments of Mathematics, ETH Zurich; Departments of Computer Science, ETH Zurich; Departments of Computer Science, ETH Zurich; Departments of Computer Science, ETH Zurich","2021 IEEE/CVF International Conference on Computer Vision (ICCV)","28 Feb 2022","2021","","","5967","5977","Finding local features that are repeatable across multiple views is a cornerstone of sparse 3D reconstruction. The classical image matching paradigm detects keypoints per-image once and for all, which can yield poorly-localized features and propagate large errors to the final geometry. In this paper, we refine two key steps of structure-from-motion by a direct alignment of low-level image information from multiple views: we first adjust the initial keypoint locations prior to any geometric estimation, and subsequently refine points and camera poses as a post-processing. This refinement is robust to large detection noise and appearance changes, as it optimizes a featuremetric error based on dense features predicted by a neural network. This significantly improves the accuracy of camera poses and scene geometry for a wide range of keypoint detectors, challenging viewing conditions, and off-the-shelf deep features. Our system easily scales to large image collections, enabling pixel-perfect crowd-sourced localization at scale. Our code is publicly available at github.com/cvg/pixel-perfect-sfm as an add-on to the popular SfM software COLMAP.","2380-7504","978-1-6654-2812-5","10.1109/ICCV48922.2021.00593","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9710072","Stereo;3D from multiview and other sensors;Vision applications and systems;Vision for robotics and autonomous vehicles","Location awareness;Geometry;Visualization;Solid modeling;Three-dimensional displays;Estimation;Benchmark testing","","","","35","","92","IEEE","28 Feb 2022","","","IEEE","IEEE Conferences"
"Foreground-Aware Pyramid Reconstruction for Alignment-Free Occluded Person Re-Identification","H. Lingxiao; Y. Wang; W. Liu; H. Zhao; Z. Sun; J. Feng","casia; JD AI Research; JD AI Research; JD AI Research; CRIPAC & NLPR, CASIA; National University of Singapore","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","8449","8458","Re-identifying a person across multiple disjoint camera views is important for intelligent video surveillance, smart retailing and many other applications. However, existing person re-identification methods are challenged by the ubiquitous occlusion over persons and suffer performance degradation. This paper proposes a novel occlusion-robust and alignment-free model for occluded person ReID and extends its application to realistic and crowded scenarios. The proposed model first leverages the fully convolution network (FCN) and pyramid pooling to extract spatial pyramid features. Then an alignment-free matching approach namely Foreground-aware Pyramid Reconstruction (FPR) is developed to accurately compute matching scores between occluded persons, regardless of their different scales and sizes. FPR uses the error from robust reconstruction over spatial pyramid features to measure similarities between two persons. More importantly, we design a occlusion-sensitive foreground probability generator that focuses more on clean human body parts to robustify the similarity computation with less contamination from occlusion. The FPR is easily embedded into any end-to-end person ReID models. The effectiveness of the proposed method is clearly demonstrated by the experimental results (Rank-1 accuracy) on three occluded person datasets: Partial REID (78.30%), Partial iLIDS (68.08%), Occluded REID (81.00%), and three benchmark person datasets: Market1501 (95.42%), DukeMTMC (88.64%), CUHK03 (76.08%).","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00854","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010027","","Image reconstruction;Feature extraction;Computational modeling;Generators;Probes;Cameras;Convolution","cameras;feature extraction;image matching;probability;video signal processing;video surveillance","Foreground-aware Pyramid Reconstruction;FPR;robust reconstruction;spatial pyramid features;occlusion-sensitive foreground probability generator;end-to-end person ReID models;occluded person datasets;benchmark person datasets;multiple disjoint camera views;intelligent video surveillance;re-identification methods;ubiquitous occlusion;occlusion-robust;alignment-free model;occluded person ReID;pyramid pooling;alignment-free matching approach","","24","","23","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"Making Higher Order MOT Scalable: An Efficient Approximate Solver for Lifted Disjoint Paths","A. Hornakova; T. Kaiser; P. Swoboda; M. Rolinek; B. Rosenhahn; R. Henschel","Saarland Informatics Campus, Max Planck Institute for Informatics; Leibniz University Hannover, Institute for Information Processing; Saarland Informatics Campus, Max Planck Institute for Informatics; Max Planck Institute for Intelligent Systems, Tübingen; Leibniz University Hannover, Institute for Information Processing; Leibniz University Hannover, Institute for Information Processing","2021 IEEE/CVF International Conference on Computer Vision (ICCV)","28 Feb 2022","2021","","","6310","6320","We present an efficient approximate message passing solver for the lifted disjoint paths problem (LDP), a natural but NP-hard model for multiple object tracking (MOT). Our tracker scales to very large instances that come from long and crowded MOT sequences. Our approximate solver enables us to process the MOT15/16/17 benchmarks without sacrificing solution quality and allows for solving MOT20, which has been out of reach up to now for LDP solvers due to its size and complexity. On all these four standard MOT benchmarks we achieve performance comparable or better than current state-of-the-art methods including a tracker based on an optimal LDP solver.","2380-7504","978-1-6654-2812-5","10.1109/ICCV48922.2021.00627","Ministry of Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9710859","Optimization and learning methods;Motion and tracking","Computer vision;Costs;Message passing;Computational modeling;Benchmark testing;Complexity theory;Object tracking","","","","20","","69","IEEE","28 Feb 2022","","","IEEE","IEEE Conferences"
