"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Trajectory-Aware Body Interaction Transformer for Multi-Person Pose Forecasting","X. Peng; S. Mao; Z. Wu","Department of Digital Media Technology, Hangzhou Dianzi University, Hangzhou, China; Department of Digital Media Technology, Hangzhou Dianzi University, Hangzhou, China; Department of Digital Media Technology, Hangzhou Dianzi University, Hangzhou, China","2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","22 Aug 2023","2023","","","17121","17130","Multi-person pose forecasting remains a challenging problem, especially in modeling fine-grained human body interaction in complex crowd scenarios. Existing methods typically represent the whole pose sequence as a temporal series, yet overlook interactive influences among people based on skeletal body parts. In this paper, we propose a novel Trajectory-Aware Body Interaction Transformer (TBIFormer) for multi-person pose forecasting via effectively modeling body part interactions. Specifically, we construct a Temporal Body Partition Module that transforms all the pose sequences into a Multi-Person Body-Part sequence to retain spatial and temporal information based on body semantics. Then, we devise a Social Body Interaction Self-Attention (SBI-MSA) module, utilizing the transformed sequence to learn body part dynamics for inter- and intra-individual interactions. Furthermore, different from prior Euclidean distance-based spatial encodings, we present a novel and efficient Trajectory-Aware Relative Position Encoding for SBI-MSA to offer discriminative spatial information and additional interactive clues. On both short-and long-term horizons, we empirically evaluate our frame-work on CMU-Mocap, MuPoTS-3D as well as synthesized datasets (6 ~ 10 persons), and demonstrate that our method greatly outperforms the state-of-the-art methods.","2575-7075","979-8-3503-0129-8","10.1109/CVPR52729.2023.01642","Zhejiang Provincial Natural Science Foundation(grant numbers:LGF21F20012); Zhejiang Provincial Science and Technology Program in China(grant numbers:2021C03137); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10203728","Humans: Face;body;pose;gesture;movement","Training;Visualization;Semantics;Transforms;Predictive models;Transformers;Feature extraction","deep learning (artificial intelligence);image sequences;pose estimation","body part dynamics;body part interactions;body semantics;CMU-Mocap;complex crowd scenarios;fine-grained human body interaction;interactive clues;interactive influences;intra-individual interactions;multiperson body-part sequence;multiperson pose forecasting;MuPoTS-3D;pose sequences;skeletal body parts;social body interaction self-attention module;spatial information;temporal body partition module;temporal information;temporal series;trajectory-aware body interaction transformer;trajectory-aware relative position encoding;transformed sequence","","1","","44","IEEE","22 Aug 2023","","","IEEE","IEEE Conferences"
"MoDi: Unconditional Motion Synthesis from Diverse Data","S. Raab; I. Leibovitch; P. Li; K. Aberman; O. Sorkine-Hornung; D. Cohen-Or",Tel-Aviv University; Tel-Aviv University; ETH Zurich; Google Research; ETH Zurich; Tel-Aviv University,"2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","22 Aug 2023","2023","","","13873","13883","The emergence of neural networks has revolutionized the field of motion synthesis. Yet, learning to unconditionally synthesize motions from a given distribution remains challenging, especially when the motions are highly diverse. In this work, we present MoDi - a generative model trained in an unsupervised setting from an extremely diverse, unstructured and unlabeled dataset. During inference, MoDi can synthesize high-quality, diverse motions. Despite the lack of any structure in the dataset, our model yields a well-behaved and highly structured latent space, which can be semantically clustered, constituting a strong motion prior that facilitates various applications including semantic editing and crowd animation. In addition, we present an encoder that inverts real motions into MoDi's natural motion manifold, issuing solutions to various ill-posed challenges such as completion from prefix and spatial editing. Our qualitative and quantitative experiments achieve state-of-the-art results that outperform recent SOTA techniques. Code and trained models are available at https://sigal-raab.github.io/MoDi.","2575-7075","979-8-3503-0129-8","10.1109/CVPR52729.2023.01333","Israel Science Foundation(grant numbers:2492/20,3441/21); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10205193","Humans: Face;body;pose;gesture;movement","Manifolds;Deep learning;Computer vision;Codes;Semantics;Neural networks;Training data","computer animation;deep learning (artificial intelligence);learning (artificial intelligence);unsupervised learning","crowd animation;diverse motions;extremely diverse dataset;generative model;given distribution;model yields;MoDi's natural motion manifold;neural networks;semantic editing;strong motion;trained models;unconditional motion synthesis;unlabeled dataset;unstructured dataset","","1","","62","IEEE","22 Aug 2023","","","IEEE","IEEE Conferences"
"Box-Level Active Detection","M. Lyu; J. Zhou; H. Chen; Y. Huang; D. Yu; Y. Li; Y. Guo; Y. Guo; L. Xiang; G. Ding",Tsinghua University; Tsinghua University; Tsinghua University; OPPO Research Institute; OPPO Research Institute; OPPO Research Institute; OPPO Research Institute; Tsinghua University; Beijing University of Posts and Telecommunications; Tsinghua University,"2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","22 Aug 2023","2023","","","23766","23775","Active learning selects informative samples for annotation within budget, which has proven efficient recently on object detection. However, the widely used active detection benchmarks conduct image-level evaluation, which is unrealistic in human workload estimation and biased towards crowded images. Furthermore, existing methods still perform image-level annotation, but equally scoring all targets within the same image incurs waste of budget and redundant labels. Having revealed above problems and limitations, we introduce a box-level active detection framework that controls a box-based budget per cycle, prioritizes informative targets and avoids redundancy for fair comparison and efficient application. Under the proposed box-level setting, we devise a novel pipeline, namely Complementary Pseudo Active Strategy (ComPAS). It exploits both human annotations and the model intelligence in a complementary fashion: an efficient input-end committee queries labels for informative objects only; meantime well-learned targets are identified by the model and compensated with pseudo-labels. ComPAS consistently outperforms 10 competitors under 4 settings in a unified codebase. With supervision from labeled data only, it achieves 100% supervised performance of VOC0712 with merely 19% box annotations. On the COCO dataset, it yields up to 4.3% mAP improvement over the second-best method. ComPAS also supports training with the unlabeled pool, where it surpasses 90% COCO supervised performance with 85% label reduction. Our source code is publicly available at https://github.com/lyumengyao/blad.","2575-7075","979-8-3503-0129-8","10.1109/CVPR52729.2023.02276","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10203997","Recognition: Categorization;detection;retrieval","Training;Location awareness;Annotations;Source coding;Pipelines;Redundancy;Object detection","object detection;supervised learning","active learning;box-based budget;box-level active detection;ComPAS;complementary pseudoactive strategy;crowded images;efficient input-end committee;human annotations;human workload estimation;image-level annotation;image-level evaluation;label reduction;object detection;pseudolabels;redundant labels;supervised performance;VOC0712","","","","35","IEEE","22 Aug 2023","","","IEEE","IEEE Conferences"
"Common Pets in 3D: Dynamic New-View Synthesis of Real-Life Deformable Categories","S. Sinha; R. Shapovalov; J. Reizenstein; I. Rocco; N. Neverova; A. Vedaldi; D. Novotny",University of Toronto; Meta AI; Meta AI; Meta AI; Meta AI; Meta AI; Meta AI,"2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","22 Aug 2023","2023","","","4881","4891","Obtaining photorealistic reconstructions of objects from sparse views is inherently ambiguous and can only be achieved by learning suitable reconstruction priors. Earlier works on sparse rigid object reconstruction successfully learned such priors from large datasets such as CO3D. In this paper, we extend this approach to dynamic objects. We use cats and dogs as a representative example and introduce Common Pets in 3D (CoP3D), a collection of crowd-sourced videos of approximately 4,200 distinct pets. CoP3D is one of the first large-scale datasets for benchmarking non-rigid 3D reconstruction “in the wild”. We also propose Tracker-NeRF, a method for learning 4D reconstruction from our dataset. At test time, given a small number of video frames of an unseen object, Tracker-NeRF predicts the trajectories of its 3D points and generates new views, interpolating viewpoint and time. Results on CoP3D reveal significantly better non-rigid new-view synthesis performance than existing baselines. The data will be available on the project webpage: https://cop3d.github.io/.","2575-7075","979-8-3503-0129-8","10.1109/CVPR52729.2023.00473","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10204777","3D from multi-view and sensors","Training;Visualization;Interpolation;Three-dimensional displays;Deformation;Dogs;Trajectory","image motion analysis;image reconstruction;interpolation;learning (artificial intelligence);video signal processing","200 distinct pets;approximately 4 pets;benchmarking nonrigid 3D reconstruction;CO3D;Common Pets;crowd-sourced videos;dynamic new-view synthesis;dynamic objects;large-scale datasets;nonrigid new-view synthesis performance;real-life deformable categories;sparse rigid object reconstruction;sparse views;suitable reconstruction priors;unseen object","","","","60","IEEE","22 Aug 2023","","","IEEE","IEEE Conferences"
"Mutual Information-Based Temporal Difference Learning for Human Pose Estimation in Video","R. Feng; Y. Gao; X. Ma; T. H. E. Tse; H. J. Chang","School of Artificial Intelligence, Jilin University; School of Artificial Intelligence, Jilin University; School of Artificial Intelligence, Jilin University; School of Computer Science, University of Birmingham; School of Computer Science, University of Birmingham","2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","22 Aug 2023","2023","","","17131","17141","Temporal modeling is crucial for multi-frame human pose estimation. Most existing methods directly employ optical flow or deformable convolution to predict full-spectrum motion fields, which might incur numerous irrelevant cues, such as a nearby person or background. Without further efforts to excavate meaningful motion priors, their results are suboptimal, especially in complicated spatio-temporal interactions. On the other hand, the temporal difference has the ability to encode representative motion information which can potentially be valuable for pose estimation but has not been fully exploited. In this paper, we present a novel multi-frame human pose estimation framework, which employs temporal differences across frames to model dynamic contexts and engages mutual information objectively to facilitate useful motion information disentanglement. To be specific, we design a multi-stage Temporal Difference Encoder that performs incremental cascaded learning conditioned on multi-stage feature difference sequences to derive informative motion representation. We further propose a Representation Disentanglement module from the mutual information perspective, which can grasp discriminative task-relevant motion signals by explicitly defining useful and noisy constituents of the raw motion features and minimizing their mutual information. These place us to rank No.1 in the Crowd Pose Estimation in Complex Events Challenge on benchmark dataset HiEve, and achieve state-of-the-art performance on three benchmarks PoseTrack2017, PoseTrack2018, and PoseTrack21.","2575-7075","979-8-3503-0129-8","10.1109/CVPR52729.2023.01643","National Natural Science Foundation of China(grant numbers:62203184); ITRC(grant numbers:IITP-2022-2020-0-01789); IITP(grant numbers:RS-2022-00155054); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10204825","Humans: Face;body;pose;gesture;movement","Convolution;Pose estimation;Dynamics;Benchmark testing;Excavation;Pattern recognition;Noise measurement","feature extraction;image motion analysis;image sequences;learning (artificial intelligence);object detection;pose estimation;spatiotemporal phenomena;video signal processing","complicated spatio-temporal interactions;Crowd Pose Estimation;deformable convolution;discriminative task-relevant motion signals;dynamic contexts;engages mutual information;full-spectrum motion fields;informative motion representation;meaningful motion priors;multistage feature difference sequences;multistage Temporal Difference Encoder;mutual information perspective;mutual information-based Temporal Difference learning;nearby person;novel multiframe human pose estimation;numerous irrelevant cues;optical flow;raw motion features;Representation Disentanglement module;representative motion information;Temporal modeling;useful motion information disentanglement","","","","72","IEEE","22 Aug 2023","","","IEEE","IEEE Conferences"
"Learning to Adapt for Stereo","A. Tonioni; O. Rahnama; T. Joy; L. Di Stefano; T. Ajanthan; P. H. S. Torr","University of Bologna; University of Oxford; University of Oxford; Australian National University, Canberra, ACT, Australia; Australian National University; Univ. of Oxford","2019 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9 Jan 2020","2019","","","9653","9662","Real world applications of stereo depth estimation require models that are robust to dynamic variations in the environment. Even though deep learning based stereo methods are successful, they often fail to generalize to unseen variations in the environment, making them less suitable for practical applications such as autonomous driving. In this work, we introduce a ``learning-to-adapt'' framework that enables deep stereo methods to continuously adapt to new target domains in an unsupervised manner. Specifically, our approach incorporates the adaptation procedure into the learning objective to obtain a base set of parameters that are better suited for unsupervised online adaptation. To further improve the quality of the adaptation, we learn a confidence measure that effectively masks the errors introduced during the unsupervised adaptation. We evaluate our method on synthetic and real-world stereo datasets and our experiments evidence that learning-to-adapt is, indeed beneficial for online adaptation on vastly different domains.","2575-7075","978-1-7281-3293-8","10.1109/CVPR.2019.00989","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8954176","3D from Multiview and Sensors;Deep Learning","","learning (artificial intelligence);stereo image processing;unsupervised learning","stereo depth estimation;dynamic variations;deep learning;unseen variations;autonomous driving;learning-to-adapt framework;unsupervised manner;adaptation procedure;learning objective;unsupervised online adaptation;real-world stereo datasets;synthetic stereo datasets","","45","","35","IEEE","9 Jan 2020","","","IEEE","IEEE Conferences"
"Meta Agent Teaming Active Learning for Pose Estimation","J. Gong; Z. Fan; Q. Ke; H. Rahmani; J. Liu","Singapore University of Technology and Design, Singapore; New York University, United States; The University of Melbourne, Australia; Lancaster University, United Kingdom; Singapore University of Technology and Design, Singapore","2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","27 Sep 2022","2022","","","11069","11079","The existing pose estimation approaches often require a large number of annotated images to attain good estimation performance, which are laborious to acquire. To reduce the human efforts on pose annotations, we propose a novel Meta Agent Teaming Active Learning (MATAL) framework to actively select and label informative images for effective learning. Our MATAL formulates the image selection procedure as a Markov Decision Process and learns an optimal sampling policy that directly maximizes the performance of the pose estimator based on the reward. Our framework consists of a novel state-action representation as well as a multi-agent team to enable batch sampling in the active learning procedure. The framework could be effectively optimized via Meta-Optimization to accelerate the adaptation to the gradually expanded labeled data during deployment. Finally, we show experimental results on both human hand and body pose estimation benchmark datasets and demonstrate that our method significantly outperforms all baselines continuously under the same amount of annotation budget. Moreover, to obtain similar pose estimation accuracy, our MATAL framework can save around 40% labeling efforts on average compared to state-of-the-art active learning frameworks.","2575-7075","978-1-6654-6946-3","10.1109/CVPR52688.2022.01080","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9880091","Pose estimation and tracking","Computer vision;Annotations;Computational modeling;Accelerated aging;Pose estimation;Markov processes;Benchmark testing","learning (artificial intelligence);Markov processes;pose estimation","existing pose estimation;annotated images;good estimation performance;human efforts;pose annotations;novel Meta Agent Teaming Active Learning framework;informative images;effective learning;MATAL formulates;image selection procedure;Markov Decision Process;optimal sampling policy;pose estimator;multiagent team;active learning procedure;Meta-Optimization;gradually expanded labeled data;human hand;body pose estimation;annotation budget;similar pose estimation accuracy;MATAL framework;40% labeling efforts;state-of-the-art active learning frameworks","","5","","64","IEEE","27 Sep 2022","","","IEEE","IEEE Conferences"
"Seeing in Extra Darkness Using a Deep-Red Flash","J. Xiong; J. Wang; W. Heidrich; S. Nayar",KAUST; Snap Research; KAUST; Snap Research,"2021 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","2 Nov 2021","2021","","","9995","10004","We propose a new flash technique for low-light imaging, using deep-red light as an illuminating source. Our main observation is that in a dim environment, the human eye mainly uses rods for the perception of light, which are not sensitive to wavelengths longer than 620nm, yet the camera sensor still has a spectral response. We propose a novel modulation strategy when training a modern CNN model for guided image filtering, fusing a noisy RGB frame and a flash frame. This fusion network is further extended for video reconstruction. We have built a prototype with minor hardware adjustments and tested the new flash technique on a variety of static and dynamic scenes. The experimental results demonstrate that our method produces compelling reconstructions, even in extra dim conditions.","2575-7075","978-1-6654-4509-2","10.1109/CVPR46437.2021.00987","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9578549","","Training;Photography;Sensitivity;Modulation;Prototypes;Cameras;Pattern recognition","convolutional neural nets;image filtering;image fusion;image reconstruction;video signal processing;visual perception","extra darkness;deep-red flash;flash technique;low-light imaging;deep-red light;illuminating source;dim environment;human eye;camera sensor;spectral response;modulation strategy;modern CNN model;guided image filtering;noisy RGB frame;flash frame;fusion network;extra dim conditions;size 620.0 nm","","3","","44","IEEE","2 Nov 2021","","","IEEE","IEEE Conferences"
"SIGNet: Semantic Instance Aided Unsupervised 3D Geometry Perception","Y. Meng; Y. Lu; A. Raj; S. Sunarjo; R. Guo; T. Javidi; G. Bansal; D. Bharadia",UC San Diego; UC San Diego; UC San Diego; UC San Diego; Toyota InfoTechnology Center; UC San Diego; Toyota InfoTechnology Center; UC San Diego,"2019 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9 Jan 2020","2019","","","9802","9812","Unsupervised learning for geometric perception (depth, optical flow, etc.) is of great interest to autonomous systems. Recent works on unsupervised learning have made considerable progress on perceiving geometry; however, they usually ignore the coherence of objects and perform poorly under scenarios with dark and noisy environments. In contrast, supervised learning algorithms, which are robust, require large labeled geometric dataset. This paper introduces SIGNet, a novel framework that provides robust geometry perception without requiring geometrically informative labels. Specifically, SIGNet integrates semantic information to make depth and flow predictions consistent with objects and robust to low lighting conditions. SIGNet is shown to improve upon the state-of-the-art unsupervised learning for depth prediction by 30% (in squared relative error). In particular, SIGNet improves the dynamic object class performance by 39% in depth prediction and 29% in flow prediction. Our code will be made available at https://github.com/mengyuest/SIGNet","2575-7075","978-1-7281-3293-8","10.1109/CVPR.2019.01004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8953332","3D from Single Image;Deep Learning;Motion and Tracking;Robotics + Driving;Scene Analysis and Understanding;Segmentat","Geometry;Three-dimensional displays;Semantics;Supervised learning;Thermal sensors;Prediction algorithms;Pattern recognition","image sequences;learning (artificial intelligence);unsupervised learning","robust to low lighting conditions;unsupervised learning;dynamic object class performance;flow prediction;semantic instance;geometric perception;optical flow;supervised learning algorithms;geometric dataset;geometrically informative labels;semantic information;geometry perception;SIGNet framework","","35","","54","IEEE","9 Jan 2020","","","IEEE","IEEE Conferences"
"Neuro-Inspired Eye Tracking With Eye Movement Dynamics","K. Wang; H. Su; Q. Ji",RPI; RPI and IBM; RPI,"2019 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9 Jan 2020","2019","","","9823","9832","Generalizing eye tracking to new subjects/environments remains challenging for existing appearance-based methods. To address this issue, we propose to leverage on eye movement dynamics inspired by neurological studies. Studies show that there exist several common eye movement types, independent of viewing contents and subjects, such as fixation, saccade, and smooth pursuits. Incorporating generic eye movement dynamics can therefore improve the generalization capabilities. In particular, we propose a novel Dynamic Gaze Transition Network (DGTN) to capture the underlying eye movement dynamics and serve as the topdown gaze prior. Combined with the bottom-up gaze measurements from the deep convolutional neural network, our method achieves better performance for both within-dataset and cross-dataset evaluations compared to state-of-the-art. In addition, a new DynamicGaze dataset is also constructed to study eye movement dynamics and eye gaze estimation.","2575-7075","978-1-7281-3293-8","10.1109/CVPR.2019.01006","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8953735","Face;Gesture;and Body Pose","","convolutional neural nets;gaze tracking;user interfaces","neuro-inspired eye tracking;appearance-based methods;eye gaze estimation;generic eye movement dynamics;dynamic gaze transition network;eye tracking generalization;DGTN;bottom-up gaze measurements;deep convolutional neural network","","12","","55","IEEE","9 Jan 2020","","","IEEE","IEEE Conferences"
"Neural Cellular Automata Manifold","A. H. Ruiz; A. Vilalta; F. Moreno-Noguer","Institut de Robòtica i Informàtica Industrial, CSIC-UPC, Spain; Barcelona Supercomputing Center, Spain; Institut de Robòtica i Informàtica Industrial, CSIC-UPC, Spain","2021 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","2 Nov 2021","2021","","","10015","10023","Very recently, the Neural Cellular Automata (NCA) has been proposed to simulate the morphogenesis process with deep networks. NCA learns to grow an image starting from a fixed single pixel. In this work, we show that the neural network (NN) architecture of the NCA can be encapsulated in a larger NN. This allows us to propose a new model that encodes a manifold of NCA, each of them capable of generating a distinct image. Therefore, we are effectively learning an embedding space of CA, which shows generalization capabilities. We accomplish this by introducing dynamic convolutions inside an Auto-Encoder architecture, for the first time used to join two different sources of information, the encoding and cell’s environment information. In biological terms, our approach would play the role of the transcription factors, modulating the mapping of genes into specific proteins that drive cellular differentiation, which occurs right before the morphogenesis. We thoroughly evaluate our approach in a dataset of synthetic emojis and also in real images of CIFAR-10. Our model introduces a general-purpose network, which can be used in a broad range of problems beyond image generation.","2575-7075","978-1-6654-4509-2","10.1109/CVPR46437.2021.00989","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9578885","","Manifolds;Training;Adaptation models;Evolution (biology);Learning automata;Biological system modeling;Artificial neural networks","cellular automata;convolutional neural nets;deep learning (artificial intelligence);image colour analysis;neural net architecture","image generation;neural cellular automata;NCA;morphogenesis process;deep networks;image pixel;neural network architecture;generalization capabilities;dynamic convolutions;autoencoder architecture;cellular differentiation;RGB images","","1","","30","IEEE","2 Nov 2021","","","IEEE","IEEE Conferences"
"Dense Distinct Query for End-to-End Object Detection","S. Zhang; X. Wang; J. Wang; J. Pang; C. Lyu; W. Zhang; P. Luo; K. Chen",Shanghai AI Laboratory; SenseTime Research; Shanghai AI Laboratory; Shanghai AI Laboratory; Shanghai AI Laboratory; Shanghai AI Laboratory; The University of Hong Kong; Shanghai AI Laboratory,"2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","22 Aug 2023","2023","","","7329","7338","One-to-one label assignment in object detection has successfully obviated the need for non-maximum suppression (NMS) as postprocessing and makes the pipeline end-to-end. However, it triggers a new dilemma as the widely used sparse queries cannot guarantee a high recall, while dense queries inevitably bring more similar queries and encounter optimization difficulties. As both sparse and dense queries are problematic, then what are the expected queries in end-to-end object detection? This paper shows that the solution should be Dense Distinct Queries (DDQ). Concretely, we first lay dense queries like traditional detectors and then select distinct ones for one-to-one assignments. DDQ blends the advantages of traditional and recent end-to-end detectors and significantly improves the performance of various detectors including FCN, R-CNN, and DETRs. Most impressively, DDQ-DETR achieves 52.1 AP on MS-COCO dataset within 12 epochs using a ResNet-50 backbone, outperforming all existing detectors in the same setting. DDQ also shares the benefit of end-to-end detectors in crowded scenes and achieves 93.8 AP on Crowd-Human. We hope DDQ can inspire researchers to consider the complementarity between traditional methods and end-to-end detectors. The source code can be found at https://github.com/jshilong/DDQ.","2575-7075","979-8-3503-0129-8","10.1109/CVPR52729.2023.00708","National Key R&D Program of China(grant numbers:2022ZD0161600,2022ZD0161000); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10203166","Recognition: Categorization;detection;retrieval","Computer vision;Source coding;Pipelines;Detectors;Object detection;Pattern recognition;Optimization","convolutional neural nets;deep learning (artificial intelligence);feature extraction;object detection;pipelines","DDQ;Dense Distinct Queries;Dense Distinct query;dense queries;end-to-end object detection;expected queries;pipeline end-to-end;recent end-to-end detectors;similar queries;traditional end-to-end detectors;widely used sparse queries","","2","","38","IEEE","22 Aug 2023","","","IEEE","IEEE Conferences"
"Real-time Object Detection for Streaming Perception","J. Yang; S. Liu; Z. Li; X. Li; J. Sun",Huazhong University of Science and Technology; Megvii Technology; Megvii Technology; Huazhong University of Science and Technology; Megvii Technology,"2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","27 Sep 2022","2022","","","5375","5385","Autonomous driving requires the model to perceive the environment and (re)act within a low latency for safety. While past works ignore the inevitable changes in the environment after processing, streaming perception is proposed to jointly evaluate the latency and accuracy into a single metric for video online perception. In this paper, instead of searching trade-offs between accuracy and speed like previous works, we point out that endowing real-time models with the ability to predict the future is the key to dealing with this problem. We build a simple and effective frame-work for streaming perception. It equips a novel Dual-Flow Perception module (DFP), which includes dynamic and static flows to capture the moving trend and basic detection feature for streaming prediction. Further, we introduce a Trend-Aware Loss (TAL) combined with a trend factor to generate adaptive weights for objects with different moving speeds. Our simple method achieves competitive performance on Argoverse-HD dataset and improves the AP by 4.9% compared to the strong baseline, validating its effectiveness. Our code will be made available at https://github.com/yancie-yjr/StreamYOLO.","2575-7075","978-1-6654-6946-3","10.1109/CVPR52688.2022.00531","Ministry of Science and Technology(grant numbers:2020AAA0104400); China Postdoctoral Science Foundation(grant numbers:2021M690375); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9879790","Recognition: detection;categorization;retrieval; Navigation and autonomous driving","Measurement;Detectors;Streaming media;Market research;Search problems;Real-time systems;Pattern recognition","computer vision;feature extraction;mobile robots;object detection","streaming perception;video online perception;endowing real-time models;simple frame-work;effective frame-work;novel Dual-Flow Perception module;basic detection feature;streaming prediction;time object detection;autonomous driving","","13","","62","IEEE","27 Sep 2022","","","IEEE","IEEE Conferences"
"FlowNet3D: Learning Scene Flow in 3D Point Clouds","X. Liu; C. R. Qi; L. J. Guibas",Stanford University; Facebook AI Research; Stanford University,"2019 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","9 Jan 2020","2019","","","529","537","Many applications in robotics and human-computer interaction can benefit from understanding 3D motion of points in a dynamic environment, widely noted as scene flow. While most previous methods focus on stereo and RGB-D images as input, few try to estimate scene flow directly from point clouds. In this work, we propose a novel deep neural network named FlowNet3D that learns scene flow from point clouds in an end-to-end fashion. Our network simultaneously learns deep hierarchical features of point clouds and flow embeddings that represent point motions, supported by two newly proposed learning layers for point sets. We evaluate the network on both challenging synthetic data from FlyingThings3D and real Lidar scans from KITTI. Trained on synthetic data only, our network successfully generalizes to real scans, outperforming various baselines and showing competitive results to the prior art. We also demonstrate two applications of our scene flow output (scan registration and motion segmentation) to show its potential wide use cases.","2575-7075","978-1-7281-3293-8","10.1109/CVPR.2019.00062","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8953876","Deep Learning;Low-level Vision;Motion and Tracking;Robotics + Driving","Point cloud compression;Deep learning;Human computer interaction;Computer vision;Three-dimensional displays;Laser radar;Art","feature extraction;image motion analysis;image registration;image representation;image segmentation;image sequences;learning (artificial intelligence);neural nets;stereo image processing","FlowNet3D;scene flow learning;3D point clouds;flow embeddings;scene flow output;deep neural network;point motions representation;deep hierarchical features;FlyingThings3D;Lidar scans;scan registration;motion segmentation","","224","","34","IEEE","9 Jan 2020","","","IEEE","IEEE Conferences"
"Self-Supervised Pillar Motion Learning for Autonomous Driving","C. Luo; X. Yang; A. Yuille",QCraft; QCraft; Johns Hopkins University,"2021 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","2 Nov 2021","2021","","","3182","3191","Autonomous driving can benefit from motion behavior comprehension when interacting with diverse traffic participants in highly dynamic environments. Recently, there has been a growing interest in estimating class-agnostic motion directly from point clouds. Current motion estimation methods usually require vast amount of annotated training data from self-driving scenes. However, manually labeling point clouds is notoriously difficult, error-prone and time-consuming. In this paper, we seek to answer the research question of whether the abundant unlabeled data collections can be utilized for accurate and efficient motion learning. To this end, we propose a learning framework that leverages free supervisory signals from point clouds and paired camera images to estimate motion purely via self-supervision. Our model involves a point cloud based structural consistency augmented with probabilistic motion masking as well as a cross-sensor motion regularization to realize the desired self-supervision. Experiments reveal that our approach performs competitively to supervised methods, and achieves the state-of-the-art result when combining our self-supervised model with supervised fine-tuning.","2575-7075","978-1-6654-4509-2","10.1109/CVPR46437.2021.00320","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9578855","","Computer vision;Motion estimation;Dynamics;Training data;Data collection;Probabilistic logic;Cameras","learning (artificial intelligence);motion estimation;object detection;traffic engineering computing","cross-sensor motion regularization;supervised fine-tuning;self-supervised pillar motion;autonomous driving;motion behavior comprehension;diverse traffic participants;point cloud;motion estimation;annotated training data;self-driving scenes;abundant unlabeled data collections;motion learning;learning framework;probabilistic motion masking","","22","","45","IEEE","2 Nov 2021","","","IEEE","IEEE Conferences"
